StockCode,TotalRevenue,CumulativeRevenue,CumulativeRevenuePct,CumulativeProductPct
79030G,607.74,8558552.550000008,96.30191719447625,51.02319236016372
21769,607.6500000000001,8559160.200000009,96.30875454923238,51.05047748976808
23435,606.28,8559766.480000008,96.31557648857498,51.07776261937245
22533,605.52,8560372.000000007,96.32238987630134,51.10504774897681
21628,605.4499999999999,8560977.450000007,96.32920247637882,51.132332878581174
21894,604.48,8561581.930000007,96.33600416189348,51.15961800818554
21126,604.19,8562186.120000007,96.3428025842914,51.186903137789905
22981,601.9499999999999,8562788.070000006,96.34957580192564,51.21418826739427
21707,601.22,8563389.290000007,96.35634080550743,51.241473396998636
21163,599.79,8563989.080000006,96.3630897185481,51.268758526602994
85177,599.76,8564588.840000005,96.36983829402497,51.29604365620737
22062,599.74,8565188.580000006,96.37658664445934,51.323328785811725
22520,599.25,8565787.830000006,96.38332948135164,51.3506139154161
85199L,598.37,8566386.200000005,96.39006241637247,51.377899045020456
22228,597.31,8566983.510000005,96.39678342413907,51.40518417462483
23027,596.96,8567580.470000006,96.40350049366137,51.4324693042292
22389,596.91,8568177.380000006,96.41021700057732,51.45975443383356
16225,596.84,8568774.220000006,96.4169327198444,51.48703956343793
23471,596.0,8569370.220000006,96.42363898732509,51.51432469304229
84789,595.8000000000001,8569966.020000007,96.43034300438048,51.54160982264666
22806,595.6500000000001,8570561.670000007,96.43704533361685,51.56889495225102
23124,595.15,8571156.820000008,96.4437420367899,51.596180081855394
21643,594.26,8571751.080000008,96.45042872557022,51.62346521145975
22893,591.84,8572342.920000007,96.45708818420408,51.650750341064125
21292,591.25,8572934.170000007,96.46374100408322,51.67803547066848
22862,590.75,8573524.920000007,96.47038819789901,51.705320600272856
84660C,590.57,8574115.490000008,96.47703336633204,51.732605729877214
23018,587.2,8574702.690000007,96.48364061509824,51.75989085948159
84754,586.46,8575289.150000008,96.49023953729076,51.787175989085945
22133,585.78,8575874.930000007,96.49683080803713,51.81446111869031
23520,585.63,8576460.560000008,96.50342039096452,51.84174624829468
84509B,585.0,8577045.560000008,96.51000288505212,51.86903137789904
22106,584.9,8577630.460000008,96.51658425392705,51.896316507503414
85039A,583.2499999999999,8578213.710000008,96.52314705679302,51.92360163710777
85144,582.7,8578796.410000008,96.52970367098933,51.950886766712145
21883,581.0600000000001,8579377.470000008,96.53624183169795,51.9781718963165
22163,580.94,8579958.410000008,96.54277864215136,52.005457025920876
22953,578.63,8580537.040000008,96.54928946019223,52.032742155525234
22021,577.4999999999999,8581114.540000008,96.55578756333,52.06002728512961
22684,576.9,8581691.440000009,96.56227891519177,52.087312414733965
22786,576.64,8582268.08000001,96.56876734150062,52.11459754433834
22448,576.3100000000001,8582844.39000001,96.57525205460767,52.141882673942696
21143,575.25,8583419.64000001,96.58172484046047,52.16916780354707
85125,574.75,8583994.39000001,96.58819200024995,52.19645293315143
22279,574.66,8584569.05000001,96.59465814734804,52.2237380627558
40001,573.7099999999999,8585142.760000011,96.60111360492583,52.251023192360165
22319,572.26,8585715.02000001,96.60755274691995,52.27830832196453
22403,569.36,8586284.38000001,96.61395925774681,52.305593451568896
22339,569.2900000000001,8586853.67000001,96.6203649809248,52.33287858117326
22035,569.02,8587422.690000009,96.62676766602858,52.36016371077763
22396,568.76,8587991.450000009,96.63316742557947,52.38744884038199
21627,568.0999999999999,8588559.550000008,96.63955975872676,52.41473396998636
21171,566.8,8589126.350000009,96.64593746410941,52.44201909959072
20893,566.55,8589692.90000001,96.65231235646041,52.46930422919509
23455,566.5400000000001,8590259.440000009,96.65868713629013,52.49658935879945
22105,566.5,8590825.940000009,96.66506146603477,52.52387448840382
21684,565.21,8591391.15000001,96.67142128053608,52.55115961800818
85032C,565.1,8591956.25000001,96.67777985730342,52.57844474761255
22288,565.0,8592521.25000001,96.68413730885811,52.60572987721691
22266,562.7,8593083.950000009,96.69046888052151,52.63301500682128
22067,562.53,8593646.480000008,96.69679853932337,52.660300136425654
22096,561.75,8594208.230000008,96.70311942146645,52.68758526603001
23428,559.5,8594767.730000008,96.70941498632459,52.714870395634385
35651,557.0999999999999,8595324.830000008,96.71568354607878,52.74215552523874
22246,555.18,8595880.010000007,96.72193050174981,52.769440654843116
84912B,555.0,8596435.010000007,96.72817543203804,52.796725784447474
21289,553.75,8596988.760000007,96.73440629716798,52.82401091405185
85036B,553.58,8597542.340000007,96.74063524943637,52.851296043656205
22525,553.5,8598095.840000007,96.74686330153463,52.87858117326058
22272,553.1,8598648.940000007,96.75308685278223,52.905866302864936
37327,547.98,8599196.920000007,96.75925279314143,52.9331514324693
85019A,547.25,8599744.170000007,96.76541051944815,52.96043656207367
22756,546.88,8600291.050000008,96.77156408246803,52.98772169167803
23549,546.0,8600837.050000008,96.77770774361646,53.015006821282405
84519B,545.99,8601383.040000008,96.78385129224361,53.042291950886764
85103,545.45,8601928.490000008,96.78998876472238,53.069577080491136
35810A,545.38,8602473.870000008,96.79612544955229,53.096862210095495
84929,545.1600000000001,8603019.030000009,96.80225965891434,53.12414733969987
23381,544.62,8603563.650000008,96.80838779212799,53.151432469304225
22825,544.5,8604108.150000008,96.81451457508643,53.1787175989086
85172,544.3199999999999,8604652.470000008,96.82063933266211,53.206002728512956
22258,543.9399999999999,8605196.410000008,96.82675981442964,53.23328785811733
23069,543.75,8605740.160000008,96.8328781582931,53.26057298772169
84352,543.35,8606283.510000007,96.83899200130591,53.28785811732606
20986,543.01,8606826.520000007,96.84510201859567,53.31514324693042
21159,542.36,8607368.880000006,96.85120472200309,53.34242837653479
85176,542.24,8607911.120000007,96.85730607515534,53.36971350613915
21948,541.82,8608452.940000007,96.86340270241438,53.39699863574352
18098C,540.5500000000001,8608993.490000008,96.86948503947261,53.424283765347894
20702,539.75,8609533.240000008,96.87555837482948,53.45156889495225
22514,537.0,8610070.240000008,96.8816007668381,53.47885402455662
22821,534.6600000000001,8610604.900000008,96.88761682887036,53.506139154160984
20772,534.46,8611139.360000009,96.89363064047731,53.53342428376535
20767,534.3199999999999,8611673.680000009,96.89964287678653,53.560709413369715
21205,532.9499999999999,8612206.630000008,96.90563969768222,53.58799454297408
21208,531.6899999999999,8612738.320000008,96.91162234089833,53.61527967257844
21448,531.3,8613269.620000008,96.91760059578507,53.64256480218281
21106,530.95,8613800.570000008,96.92357491242748,53.66984993178717
23473,530.8299999999999,8614331.400000008,96.9295478788147,53.69713506139154
22249,530.49,8614861.890000008,96.93551701947885,53.7244201909959
22136,530.25,8615392.140000008,96.94148345963262,53.75170532060027
22709,528.5,8615920.640000008,96.94743020856474,53.77899045020463
21633,528.45,8616449.090000007,96.95337639489054,53.806275579809004
22599,528.2099999999999,8616977.300000008,96.95931988070595,53.833560709413376
22275,527.85,8617505.150000008,96.96525931575574,53.860845839017735
21822,527.65,8618032.800000008,96.97119650038023,53.88813096862211
21747,527.53,8618560.330000008,96.9771323347495,53.915416098226466
85130D,526.38,8619086.710000008,96.98305522917316,53.94270122783084
22707,525.0,8619611.710000008,96.98896259566203,53.9699863574352
22482,523.52,8620135.230000008,96.99485330900346,53.99727148703957
20785,523.3000000000001,8620658.530000009,97.00074154687704,54.02455661664393
23272,522.7399999999999,8621181.270000009,97.0066234835597,54.0518417462483
75131,522.5600000000001,8621703.83000001,97.01250339485955,54.07912687585266
23499,522.48,8622226.31000001,97.01838240598929,54.10641200545703
37475,522.16,8622748.47000001,97.02425781643848,54.13369713506139
21187,522.0,8623270.47000001,97.0301314265474,54.160982264665755
21261,520.6500000000001,8623791.12000001,97.03598984628537,54.18826739427012
22269,520.48,8624311.60000001,97.04184635316182,54.215552523874486
84816,519.35,8624830.95000001,97.04769014513514,54.24283765347886
85049H,519.22,8625350.170000011,97.05353247433199,54.27012278308322
23451,519.0,8625869.170000011,97.059372328061,54.29740791268759
16235,518.1899999999999,8626387.36000001,97.06520306756741,54.32469304229195
20832,517.68,8626905.04000001,97.07102806848923,54.35197817189632
22264,517.07,8627422.11000001,97.0768462056138,54.37926330150068
22642,516.8,8627938.910000011,97.08266130466419,54.40654843110505
20932,516.25,8628455.160000011,97.08847021504491,54.43383356070941
22543,515.77,8628970.93000001,97.09427372440483,54.46111869031378
85187,515.4,8629486.330000011,97.1000730704779,54.48840381991814
22233,514.6999999999999,8630001.03000001,97.10586454006233,54.51568894952251
23016,512.85,8630513.88000001,97.11163519321244,54.54297407912687
85071A,512.8000000000001,8631026.68000001,97.11740528375626,54.570259208731244
22495,512.23,8631538.910000011,97.12316896058786,54.5975443383356
85107,511.35,8632050.260000011,97.12892273554802,54.624829467939975
21317,510.75,8632561.010000011,97.1346697592322,54.65211459754434
21926,509.9,8633070.910000011,97.14040721860871,54.679399727148706
22521,508.29999999999995,8633579.210000012,97.14612667458262,54.70668485675307
22719,508.07000000000005,8634087.280000012,97.15184354256738,54.73396998635744
23060,507.52000000000004,8634594.800000012,97.15755422188248,54.7612551159618
21784,507.44999999999993,8635102.250000011,97.16326411354872,54.78854024556617
35001G,506.58,8635608.830000011,97.16896421586478,54.81582537517053
22232,506.42999999999995,8636115.260000011,97.17466263036184,54.84311050477489
35971,504.64,8636619.900000012,97.1803409035522,54.870395634379264
23219,504.6,8637124.500000011,97.18601872665751,54.89768076398362
35599B,503.85,8637628.35000001,97.19168811066783,54.924965893587995
21925,503.75,8638132.10000001,97.19735636946548,54.95225102319235
22317,503.37000000000006,8638635.47000001,97.203020352455,54.979536152796726
85104,502.47999999999996,8639137.95000001,97.20867432105182,55.006821282401084
23139,502.38,8639640.330000011,97.21432716443597,55.03410641200546
22068,502.37999999999994,8640142.710000012,97.21998000782013,55.06139154160983
22420,499.90999999999997,8640642.620000012,97.22560505845146,55.08867667121419
23457,498.6,8641141.220000012,97.2312153687969,55.11596180081856
84031A,498.53000000000003,8641639.750000011,97.23682489149344,55.14324693042292
22050,498.5,8642138.250000011,97.24243407662621,55.17053206002729
21383,497.25000000000006,8642635.500000011,97.24802919660067,55.19781718963165
85170D,497.21000000000004,8643132.710000012,97.25362386649007,55.22510231923602
85169A,496.72,8643629.430000013,97.25921302283741,55.25238744884038
79067,496.25,8644125.680000013,97.26479689068523,55.279672578444746
23398,495.83,8644621.510000013,97.27037603263985,55.30695770804911
21264,495.29999999999995,8645116.810000014,97.27594921096735,55.33424283765348
22820,494.83000000000004,8645611.640000014,97.28151710079533,55.36152796725784
22116,493.39000000000004,8646105.030000014,97.28706878756095,55.38881309686221
85017B,491.55,8646596.580000015,97.29259977041353,55.41609822646657
21446,490.0,8647086.580000015,97.29811331246981,55.44338335607094
22166,489.9000000000001,8647576.480000015,97.30362572931344,55.47066848567531
21638,489.30000000000007,8648065.780000016,97.30913139488106,55.49795361527967
22515,488.70000000000005,8648554.480000015,97.3146303091727,55.52523874488404
20866,487.34,8649041.820000015,97.3201139205721,55.5525238744884
22717,487.08,8649528.900000015,97.32559460641858,55.57980900409277
21059,487.04999999999995,8650015.950000016,97.33107495470125,55.60709413369713
21251,486.75000000000006,8650502.700000016,97.33655192734594,55.634379263301504
21277,485.9,8650988.600000016,97.34201933568298,55.66166439290586
23484,483.66,8651472.260000017,97.34746153925632,55.688949522510235
20764,483.63,8651955.890000017,97.35290340526588,55.71623465211459
23660,483.44999999999993,8652439.340000017,97.35834324589263,55.743519781718966
84820,483.05,8652922.390000017,97.36377858566873,55.770804911323324
22861,481.79999999999995,8653404.190000018,97.36919986028651,55.7980900409277
23691,481.5,8653885.690000018,97.3746177592663,55.82537517053206
23045,481.40000000000003,8654367.090000018,97.38003453303344,55.85266030013643
22127,479.7,8654846.790000018,97.38543217818525,55.87994542974079
21096,479.25,8655326.040000018,97.3908247598801,55.90723055934516
84625C,478.15,8655804.190000018,97.39620496423564,55.934515688949524
22181,477.96999999999997,8656282.160000019,97.40158314320837,55.96180081855388
22359,477.7900000000001,8656759.950000018,97.4069592967983,55.989085948158255
85025C,476.34999999999997,8657236.300000018,97.41231924732587,56.016371077762614
22023,476.25,8657712.550000018,97.41767807264077,56.043656207366986
23021,475.95000000000005,8658188.500000017,97.42303352231767,56.070941336971345
21587,475.65,8658664.150000017,97.42838559635659,56.09822646657572
22496,474.14000000000004,8659138.290000018,97.43372067968427,56.125511596180075
22559,472.77,8659611.060000017,97.43904034759845,56.15279672578445
23180,471.90000000000003,8660082.960000018,97.44435022616244,56.180081855388806
85231G,471.45,8660554.410000017,97.44965504126945,56.20736698499318
21618,471.25,8661025.660000017,97.45495760595112,56.23465211459755
85025B,471.15,8661496.810000017,97.46025904542014,56.26193724420191
84625A,470.75,8661967.560000017,97.46555598403849,56.28922237380628
23043,468.75,8662436.310000017,97.47083041840355,56.31650750341064
21468,468.67,8662904.980000017,97.47610395259848,56.34379263301501
23377,468.0,8663372.980000017,97.48136994786856,56.37107776261937
85032D,467.50000000000006,8663840.480000017,97.48663031707532,56.398362892223744
85049F,467.5,8664307.980000017,97.49189068628206,56.4256480218281
23136,467.05,8664775.030000018,97.49714599203185,56.452933151432475
22183,466.95000000000005,8665241.980000017,97.50240017256894,56.480218281036834
23218,465.81,8665707.790000018,97.50764152568166,56.5075034106412
35599D,465.38,8666173.170000019,97.51287804037995,56.534788540245565
21084,463.85,8666637.020000018,97.51809733932444,56.56207366984993
21476,463.45,8667100.470000017,97.52331213741827,56.589358799454295
21634,462.6,8667563.070000017,97.52851737120446,56.61664392905866
21803,462.41999999999996,8668025.490000017,97.53372057960786,56.64392905866303
85131A,462.17,8668487.660000017,97.53892097497959,56.67121418826739
21630,461.3,8668948.960000018,97.54411158100115,56.698499317871764
21215,460.70000000000005,8669409.660000017,97.54929543574671,56.72578444747612
22255,460.7,8669870.360000016,97.55447929049227,56.753069577080495
85016,459.0,8670329.360000016,97.55964401662254,56.780354706684854
23561,458.63,8670787.990000017,97.56480457946596,56.807639836289226
21865,457.08000000000004,8671245.070000017,97.56994770151306,56.834924965893585
22324,456.35999999999996,8671701.430000016,97.57508272202898,56.86221009549796
22511,455.87,8672157.300000016,97.58021222900284,56.889495225102316
21014,455.56999999999994,8672612.870000016,97.58533836033872,56.91678035470669
23548,451.5,8673064.370000016,97.59041869551915,56.94406548431105
22194,450.5,8673514.870000016,97.59548777857293,56.97135061391542
35004G,448.3,8673963.170000017,97.6005321069481,56.99863574351978
85194S,447.75000000000006,8674410.920000017,97.6055702466536,57.02592087312415
71279,447.65000000000003,8674858.570000017,97.61060726114646,57.053206002728516
23560,447.07,8675305.640000017,97.61563774940585,57.08049113233288
23537,446.70000000000005,8675752.340000017,97.62066407437837,57.107776261937246
21472,446.25,8676198.590000017,97.6256853358939,57.13506139154161
21397,445.26,8676643.850000016,97.63069545780407,57.16234652114598
23074,444.02000000000004,8677087.870000016,97.63569162707718,57.189631650750336
17096,443.76000000000005,8677531.630000016,97.64068487079737,57.21691678035471
23125,443.25,8677974.880000016,97.64567237593297,57.24420190995907
21675,442.71,8678417.590000017,97.6506538049202,57.27148703956344
22261,442.35999999999996,8678859.950000016,97.65563129566308,57.2987721691678
84596L,440.94,8679300.890000015,97.66059280838613,57.32605729877217
21650,440.89000000000004,8679741.780000016,97.66555375850285,57.35334242837653
84707A,440.73999999999995,8680182.520000016,97.67051302080057,57.3806275579809
21473,438.9,8680621.420000017,97.67545157918528,57.40791268758526
21640,437.16999999999996,8681058.590000017,97.68037067139088,57.43519781718963
72819,436.4,8681494.990000017,97.68528109945895,57.462482946794005
23425,435.43,8681930.420000017,97.6901806129642,57.48976807639836
23565,435.0,8682365.420000017,97.69507528805497,57.517053206002736
35598B,433.70000000000005,8682799.120000016,97.69995533538109,57.544338335607094
17107D,433.5,8683232.620000016,97.7048331322819,57.57162346521147
35598D,433.22,8683665.840000017,97.70970777858726,57.598908594815825
23509,433.2,8684099.040000016,97.71458219985007,57.62619372442019
22446,432.99,8684532.030000016,97.7194542581663,57.653478854024556
21709,430.06,8684962.090000017,97.72429334775144,57.68076398362892
22647,429.84999999999997,8685391.940000016,97.72913007439,57.70804911323329
20705,428.85,8685820.790000016,97.7339555489019,57.73533424283765
23379,428.01,8686248.800000016,97.73877157162742,57.76261937244202
21654,427.86,8686676.660000015,97.74358590653395,57.78990450204638
22903,427.43,8687104.090000015,97.74839540302602,57.81718963165075
84674,426.3,8687530.390000015,97.75319218461499,57.844474761255114
22340,425.15999999999997,8687955.550000016,97.75797613877958,57.87175989085949
21062,425.0,8688380.550000016,97.7627582926039,57.899045020463845
85130C,424.06,8688804.610000016,97.76752986942918,57.92633015006822
21972,423.4,8689228.010000017,97.77229401985088,57.953615279672576
17012B,422.54999999999995,8689650.560000017,97.77704860596492,57.98090040927695
77101A,421.97,8690072.530000018,97.78179666584552,58.00818553888131
90154,421.75,8690494.280000018,97.78654225025825,58.03547066848568
23058,421.02000000000004,8690915.300000018,97.79127962061851,58.06275579809004
21417,420.88,8691336.180000018,97.79601541568107,58.09004092769441
23117,420.75,8691756.930000018,97.80074974796716,58.11732605729877
84976,420.68,8692177.610000018,97.80548329260435,58.14461118690314
21711,420.1,8692597.710000018,97.81021031100812,58.1718963165075
21802,418.74,8693016.450000018,97.81492202651964,58.19918144611187
21662,416.3,8693432.750000019,97.81960628684216,58.22646657571623
85111,416.07,8693848.820000019,97.82428795917554,58.2537517053206
23336,415.97,8694264.79000002,97.82896850629626,58.28103683492497
23044,415.00000000000006,8694679.79000002,97.83363813885413,58.30832196452933
20766,414.58,8695094.37000002,97.8383030455188,58.3356070941337
35241,413.95000000000005,8695508.320000019,97.84296086334369,58.36289222373806
82616B,413.83,8695922.150000019,97.84761733091338,58.39017735334243
90209C,413.7,8696335.850000018,97.8522723357066,58.41746248294679
23459,412.5,8696748.350000018,97.85691383794786,58.44474761255116
21710,412.41,8697160.760000018,97.86155432749771,58.47203274215552
21063,412.10999999999996,8697572.870000018,97.86619144140958,58.49931787175989
20839,411.84,8697984.710000018,97.87082551724724,58.52660300136425
21739,411.54,8698396.250000017,97.87545621744691,58.55388813096862
23023,411.43999999999994,8698807.690000016,97.88008579243392,58.58117326057298
21426,411.30000000000007,8699218.990000017,97.88471379212321,58.608458390177354
22051,409.5,8699628.490000017,97.88932153798451,58.63574351978173
20658,408.75,8700037.240000017,97.89392084475085,58.663028649386085
21358,408.75,8700445.990000017,97.89852015151719,58.69031377899046
20761,408.67,8700854.660000017,97.90311855811339,58.717598908594816
21219,408.59,8701263.250000017,97.90771606453946,58.74488403819919
23422,407.68,8701670.930000016,97.91230333153028,58.77216916780355
84916,407.4,8702078.330000017,97.91688744792565,58.79945429740792
84821,407.15,8702485.480000017,97.92146875128935,58.82673942701228
46775D,406.79999999999995,8702892.280000018,97.92604611640874,58.85402455661664
22247,406.39,8703298.670000019,97.93061886815619,58.88130968622101
20681,406.25,8703704.920000019,97.93519004460592,58.908594815825374
22390,405.62,8704110.540000018,97.93975413221584,58.93587994542974
23415,405.59999999999997,8704516.140000017,97.94431799478323,58.963165075034105
21817,405.14000000000004,8704921.280000018,97.94887668137238,58.990450204638464
22513,404.98,8705326.260000018,97.95343356762127,59.017735334242836
90200D,404.5,8705730.760000018,97.95798505284937,59.04502046384721
21576,403.67,8706134.430000018,97.96252719881234,59.07230559345157
21202,403.2,8706537.630000018,97.96706405627577,59.09959072305594
84086C,401.20000000000005,8706938.830000017,97.97157840948593,59.1268758526603
22510,400.87,8707339.700000016,97.97608904949429,59.15416098226467
84917,400.5,8707740.200000016,97.9805955262158,59.18144611186903
21374,400.0,8708140.200000016,97.98509637687398,59.2087312414734
20840,399.28,8708539.480000015,97.98958912600098,59.23601637107776
23466,398.25,8708937.730000015,97.99407028543754,59.26330150068213
85136A,397.5,8709335.230000015,97.9985430057791,59.29058663028649
22422,396.6,8709731.830000015,98.00300559920669,59.31787175989086
85127,396.0,8710127.830000015,98.0074614413583,59.34515688949522
21629,395.45000000000005,8710523.280000014,98.01191109484024,59.372442019099594
22638,394.41999999999996,8710917.700000014,98.01634915863174,59.39972714870395
84806B,394.15999999999997,8711311.860000014,98.02078429687032,59.427012278308325
22048,393.5,8711705.360000014,98.02521200870532,59.45429740791269
84849B,392.08,8712097.440000014,98.02962374252047,59.481582537517056
22545,390.69,8712488.130000014,98.03401983587958,59.50886766712142
21828,388.75,8712876.880000014,98.038394100113,59.53615279672578
84520B,388.69,8713265.570000013,98.04276768921882,59.56343792633015
84360,388.3,8713653.870000014,98.04713688999527,59.59072305593451
84974,388.04999999999995,8714041.920000015,98.05150327774005,59.61800818553888
84826,386.83,8714428.750000015,98.05585593789033,59.64529331514324
21741,386.45000000000005,8714815.200000014,98.06020432223245,59.672578444747614
84912A,386.25,8715201.450000014,98.06455045614926,59.69986357435197
82616C,385.52,8715586.970000014,98.06888837601362,59.727148703956345
85088,385.27000000000004,8715972.240000013,98.0732234828463,59.754433833560704
22337,383.95000000000005,8716356.190000013,98.07754373687183,59.781718963165076
20803,383.91,8716740.100000013,98.0818635408123,59.809004092769435
18007,383.76,8717123.860000012,98.08618165693376,59.83628922237381
47421,382.92,8717506.780000012,98.09049032126883,59.86357435197818
47585A,382.5,8717889.280000012,98.09479425971072,59.89085948158254
20762,382.46,8718271.740000013,98.09909774806755,59.91814461118691
85180B,381.0,8718652.740000013,98.10338480831948,59.94542974079127
21373,380.25,8719032.990000013,98.10766342947642,59.972714870395635
16045,380.0,8719412.990000013,98.1119392376017,60.0
21015,377.3299999999999,8719790.320000013,98.11618500254883,60.027285129604365
85078,376.50000000000006,8720166.820000013,98.12042142823086,60.05457025920873
84687,376.5,8720543.320000013,98.12465785391286,60.081855388813096
22250,375.78999999999996,8720919.110000012,98.12888629058496,60.10914051841746
21415,375.73,8721294.840000013,98.13311405212947,60.13642564802183
35809A,374.10999999999996,8721668.950000012,98.1373235852288,60.16371077762619
85135B,373.65000000000003,8722042.600000013,98.14152794234987,60.19099590723056
20716,373.5,8722416.100000013,98.14573061165196,60.21828103683492
22344,372.74,8722788.840000013,98.14992472933778,60.24556616643929
21581,371.25,8723160.090000013,98.15410208135492,60.27285129604366
23039,370.79999999999995,8723530.890000014,98.15827436991506,60.30013642564802
21318,369.0,8723899.890000014,98.16242640464723,60.32742155525239
21562,368.35,8724268.240000013,98.16657112549709,60.35470668485675
21641,367.97999999999996,8724636.220000014,98.17071168306009,60.381991814461124
84600,367.6,8725003.820000013,98.17484796481497,60.40927694406548
21635,367.5,8725371.320000013,98.17898312135718,60.436562073669855
20765,367.34,8725738.660000013,98.18311647755912,60.46384720327421
16011,367.29,8726105.950000012,98.18724927115471,60.491132332878585
22517,366.90000000000003,8726472.850000013,98.19137767642096,60.518417462482944
21808,366.25,8726839.100000013,98.19549876780485,60.545702592087316
85170C,366.23,8727205.330000013,98.19961963414623,60.572987721691675
22201,366.0,8727571.330000013,98.20373791249847,60.60027285129605
21846,365.62,8727936.950000012,98.20785191504258,60.627557980900406
47574A,365.5,8728302.450000012,98.21196456733149,60.65484311050477
72799F,365.05,8728667.500000013,98.21607215616342,60.682128240109144
72598,364.95,8729032.450000012,98.22017861978269,60.7094133697135
21194,364.6,8729397.050000012,98.2242811451576,60.736698499317875
35637A,363.7,8729760.750000011,98.22837354361856,60.76398362892223
17012D,362.95,8730123.70000001,98.23245750298453,60.791268758526606
21356,361.9,8730485.60000001,98.23652964761752,60.818553888130964
16008,360.71,8730846.310000012,98.24058840221981,60.84583901773534
22532,360.06,8731206.370000012,98.24463984293979,60.873124147339695
21365,360.0,8731566.370000012,98.24869060853216,60.90040927694407
84632,359.70000000000005,8731926.070000011,98.25273799848652,60.927694406548426
23429,358.6,8732284.670000011,98.25677301110159,60.9549795361528
21285,357.62,8732642.29000001,98.26079699663252,60.98226466575716
22308,356.89,8732999.18000001,98.26481276811103,61.00954979536153
22230,356.16999999999996,8733355.35000001,98.26882043805834,61.03683492496589
21348,355.65,8733711.000000011,98.27282225689981,61.06412005457026
85169C,353.72,8734064.720000012,98.27680235913685,61.09140518417463
22260,351.62,8734416.340000011,98.28075883190792,61.11869031377899
23337,351.52000000000004,8734767.86000001,98.28471417946633,61.145975443383364
21061,350.2,8735118.06000001,98.28865467421757,61.17326057298772
85163A,349.95,8735468.01000001,98.29259235593713,61.20054570259209
85232A,349.5,8735817.51000001,98.29652497419973,61.22783083219645
22405,348.69,8736166.200000009,98.30044847823973,61.25511596180082
20998,348.25000000000006,8736514.450000009,98.30436703134401,61.282401091405184
22516,348.00000000000006,8736862.450000009,98.30828277141663,61.30968622100955
23576,346.34999999999997,8737208.800000008,98.3121799454803,61.33697135061391
23150,346.11,8737554.910000008,98.31607441903355,61.36425648021828
21088,345.42,8737900.330000008,98.31996112861943,61.39154160982264
21421,345.14,8738245.470000008,98.32384468760984,61.41882673942701
21689,345.0,8738590.470000008,98.32772667130253,61.446111869031384
21664,342.72,8738933.190000009,98.33158300014647,61.47339699863574
21579,342.0,8739275.190000009,98.33543122745922,61.500682128240115
17012C,341.79999999999995,8739616.99000001,98.33927720434666,61.52796725784447
22640,341.66999999999996,8739958.66000001,98.34312171845761,61.555252387448846
84766,340.7,8740299.360000009,98.34695531800571,61.582537517053204
84031B,338.09000000000003,8740637.450000009,98.35075954950328,61.60982264665758
84569D,337.42,8740974.870000008,98.35455624207599,61.637107776261935
22406,336.89,8741311.76000001,98.35834697102158,61.66439290586631
23661,336.59999999999997,8741648.360000009,98.36213443685044,61.691678035470666
90149,335.28000000000003,8741983.640000008,98.36590704987212,61.71896316507504
22229,334.27,8742317.910000008,98.3696682982459,61.7462482946794
84931B,334.04999999999995,8742651.960000008,98.37342707115184,61.77353342428377
85163B,333.6,8742985.560000008,98.37718078060075,61.80081855388813
23047,333.5,8743319.060000008,98.380933364837,61.8281036834925
21129,332.3,8743651.360000009,98.38467244652132,61.855388813096866
22265,331.50000000000006,8743982.860000009,98.38840252650428,61.882673942701224
22322,331.5,8744314.360000009,98.39213260648727,61.9099590723056
22643,331.28999999999996,8744645.650000008,98.39586032352362,61.937244201909955
23420,330.72,8744976.370000008,98.39958162684782,61.96452933151433
21867,330.02,8745306.390000008,98.40329505368335,61.991814461118686
84616,329.45,8745635.840000007,98.4070020668067,62.01909959072306
17012F,329.05,8745964.890000008,98.4107045790794,62.04638472032742
22529,328.92,8746293.810000008,98.41440562857562,62.07366984993179
47310M,326.73,8746620.540000008,98.4180820359145,62.10095497953615
16259,326.56,8746947.100000009,98.42175653039185,62.12824010914052
85230B,326.23999999999995,8747273.34000001,98.42542742418865,62.15552523874488
84913B,325.5,8747598.84000001,98.42908999141176,62.18281036834925
84663A,324.04,8747922.880000008,98.43273613052995,62.21009549795361
84926E,322.88,8748245.76000001,98.43636921718124,62.23738062755798
21197,322.71,8748568.47000001,98.44000039097102,62.264665757162355
22256,321.25,8748889.72000001,98.44361513665586,62.29195088676671
22248,320.53999999999996,8749210.26000001,98.44722189333079,62.31923601637108
21884,318.81,8749529.07000001,98.45080918382664,62.346521145975444
84951B,318.44,8749847.51000001,98.45439231103562,62.37380627557981
22345,317.90999999999997,8750165.42000001,98.45796947461749,62.401091405184175
20768,317.71,8750483.13000001,98.46154438777403,62.42837653478854
23116,317.70000000000005,8750800.83000001,98.46511918840928,62.455661664392906
21724,316.2,8751117.030000009,98.46867711085456,62.48294679399727
23421,316.16,8751433.190000009,98.4722345832148,62.51023192360164
21881,315.55,8751748.74000001,98.47578519177779,62.537517053206
23037,315.28999999999996,8752064.030000009,98.47933287478781,62.56480218281036
84659A,314.31,8752378.34000001,98.48286953071377,62.59208731241473
84951A,314.27,8752692.610000009,98.48640573655463,62.61937244201909
21263,313.95,8753006.560000008,98.48993834171496,62.646657571623464
21775,313.91,8753320.470000008,98.49347049679025,62.67394270122784
85071C,313.78,8753634.250000007,98.49700118908905,62.701227830832195
22162,312.7,8753946.950000007,98.50051972909108,62.72851296043657
23339,312.0,8754258.950000007,98.50403039260446,62.755798090040926
21723,311.95,8754570.900000006,98.50754049351151,62.7830832196453
